ticker,gvkey,year,past_12m_return,volatility,roa,operating_margin,debt_to_assets,revenue_growth,current_ratio,log_assets,price_to_sales,price_to_book,roa_change,operating_margin_change,debt_to_assets_change,roa_rel,operating_margin_rel,debt_to_assets_rel,price_to_sales_rel,price_to_book_rel,market_cap
ABBV,16101,2016,0.0979199271807365,0.0171906793779277,0.09006187688164723,0.43646150245729,0.5573760571264316,0.12157137232599857,1.6549432573356508,11.098908897132299,3.8896623785006628,21.5106048446937,-0.006903250356807056,0.01417706306799038,-0.0396267703947748,0.009464861956274093,0.16149461504007145,0.2865091018352645,-0.0775561645456948,17.25192576269017,99723.16406
ABBV,16101,2017,0.5979420616560753,0.0110242236313419,0.07500070635436386,0.4329104054437199,0.5279009973723617,0.100553865356112,1.2753440298059011,11.167416520015664,5.457009817479444,30.208944282911514,-0.015061170527283368,-0.0035510970135700926,-0.029475059754069832,0.005391430723917415,0.15952564170215772,0.2737636566837561,0.6403829403134838,25.23328642466501,153974.98901
ABBV,16101,2018,-0.0205033958909925,0.0221379766197704,0.09581816956463135,0.4379751473147498,0.6791683515298558,0.16079529345052457,0.9829456464992169,10.991241097869361,4.1624518230391105,-16.141698385034335,0.020817463210267492,0.005064741871029899,0.15126735415749404,0.005074377283297224,0.1610337582380475,0.39938724254320934,-0.2005325387389938,-20.730221455234634,136332.78456
ABBV,16101,2019,0.014681804945072,0.0171441614477705,0.08844751164226,0.47712379005591293,0.7528250014026819,0.01566268738741483,3.177350016041065,11.397682949457952,3.9362372536523784,-16.023356397454727,-0.007370657922371349,0.03914864274116314,0.07365664987282616,-0.0060335548653593085,0.186683008353889,0.452544087393008,-1.232441896120755,-20.951049363248,130942.86848000002
ABBV,16101,2020,0.2627777134864641,0.0220055442891653,0.030657855411284164,0.48857679538703475,0.578241955301697,0.37630012625503517,0.8434109068071596,11.922150163619541,4.131006485890268,14.464209310951363,-0.05778965623097584,0.011453005331121813,-0.13223612241892543,-0.05093173458970126,0.17945660598556212,0.285440541971528,-1.6606171307266653,7.668680925969644,189134.00095000002
ABBV,16101,2021,0.324260383131586,0.0126792985804624,0.07876939035958752,0.5069665640514618,0.5294173849545141,0.2274375327625371,0.7935443541512758,11.894978640067734,4.260600480452693,15.539522663551402,0.04811153494830336,0.018389768664427042,-0.048824570347182905,-0.01642071295153727,0.17774509684247247,0.24046352173903085,-0.9274169622003399,9.275870071017836,239432.9652
ABBV,16101,2022,0.235242046180818,0.0140759553772877,0.08527070350491697,0.5391532021910634,0.46245452253160907,0.03304446856593768,0.9636062021802424,11.840825349460781,4.925023967513006,16.571075774313204,0.0065013131453294515,0.03218663813960165,-0.066962862422905,-0.009172069774049538,0.21255008236709294,0.18407020235372534,0.09963572059130854,11.450604836646079,285917.34141000005
ABBV,16101,2023,-0.0061613287974765,0.0122923101130981,0.036099501896652834,0.48063257115504987,0.4475209893772595,-0.06435387742446685,0.8721228297349436,11.810887022018932,5.038253926322766,26.415818221042475,-0.04917120160826414,-0.05852063103601357,-0.014933533154349588,-0.042634282470203184,0.18741741286201608,0.1644247490844667,0.18618684790580264,21.36047734482215,273667.87677000003
ABBV,16101,2024,0.1885904369279305,0.0150001302822204,0.03165114197142667,0.4738878829836333,0.5032442790449908,0.037114768584999513,0.689587322193171,11.814221939439507,5.568327633400788,69.80590016858342,-0.0044483599252261655,-0.006744688171416546,0.055723289667731324,-0.029990990582065544,0.1663742111753702,0.19542293638522268,0.9238618952430073,63.100790668317885,313686.1689
ABBV,16101,2025,0.3284608485097469,0.0162453446365825,0.03154673036727381,0.47599738391105295,0.5104434159450583,0.08566762523520421,0.689587322193171,11.80529652690814,6.604676050359712,-86.00539141516624,-0.00010441160415285838,0.0021095009274196275,0.00719913690006746,-0.04682695184514916,0.17818452877018187,0.23205887913355516,1.431278638411202,-91.9281985109097,403941.98724
ABT,1078,2014,0.2008365028997274,0.0097003247994351,0.05533615990308904,0.22102039808366672,0.19006662628709872,-0.07327901867447817,1.4490125332320547,10.628012268788328,3.353175072850299,3.153941080553749,-0.0046363682090335145,0.019949361833209,0.037318273436308336,-0.009062867214201416,-0.03208118262040785,-0.02663528895091774,-1.1251607876437846,-1.5447987751371501,67891.7357
ABT,1078,2015,0.0187177219404011,0.0137217919120751,0.10723204111814193,0.23739279588336193,0.21822193129197276,0.007803625228428812,1.540931852819508,10.627333661845343,3.241234263660867,3.1180701122059302,0.05189588121505289,0.01637239779969521,0.028155305004874037,0.039521203841757224,-0.01785929969400535,-0.04228367399005989,-0.8554435398364975,-0.9550846287175805,66137.38514999999
ABT,1078,2016,-0.1232067622576135,0.0151362125869659,0.026582614969809744,0.23857478540257995,0.4178407321611666,0.021955403087478453,4.020420420420421,10.87172536503303,2.712938104349494,2.754547584477553,-0.08064942614833218,0.001181989519218024,0.19572692584104592,-0.05401439995556339,-0.03639210201463858,0.14697377686999952,-1.2542804386968638,-1.504131497525977,56572.89828999999
ABT,1078,2017,0.5242498745556079,0.0087937259623737,0.006255737704918033,0.2561883899233297,0.36621639344262297,0.31348007480938,2.2606597845601435,11.241772694469658,3.632981604235123,3.2206157924717616,-0.020326877264891713,0.017613604520749754,-0.051624338718543605,-0.0633535379255284,-0.01719637381823247,0.1120790527540173,-1.1836452729308378,-1.7550420657747425,99507.36614000001
ABT,1078,2018,0.2818582720830296,0.0141528674951261,0.03525225909219478,0.24730198181699262,0.2912777455227547,0.11639284410368744,1.623612960497115,11.115026660059447,4.152787045261299,4.160133739680251,0.02899652138727675,-0.00888640810633709,-0.07493864791986826,-0.055491533189139346,-0.029639407259709677,0.011496636536108273,-0.21019731651680562,-0.4283893305200497,126983.92227
ABT,1078,2019,0.2208019116830453,0.0125115696548648,0.054310840072473374,0.25247617853560683,0.2813351598980659,0.04336451043233702,1.4422351100064439,11.125599837189851,4.798489549272818,4.924440638831704,0.019058580980278593,0.005174196718614216,-0.009942585624688804,-0.040170226435145936,-0.03796460316641709,-0.018945754111608037,-0.37018960050031513,-0.0032523269615705175,153091.01058
ABT,1078,2020,0.2790819005500791,0.0247566706798683,0.061958978882946464,0.263291724456773,0.2741633125654739,0.08475426278836506,1.7167212564037961,11.192003690737314,5.603674661927878,5.915445726573938,0.00764813881047309,0.01081554592116618,-0.0071718473325920185,-0.01963061111803896,-0.04582846494469961,-0.018638100764695076,-0.18794895468905537,-0.8800826584077805,193931.97269999998
ABT,1078,2021,0.3052828280973929,0.013350934725752,0.0940342571413373,0.2902843876958793,0.25601095802968243,0.2446544151641239,1.8495993895459748,11.227853317033851,5.763828222402786,6.934721542930563,0.032075278258390835,0.026992663239106263,-0.01815235453579145,-0.0011558461697874917,-0.03893707951311004,-0.032942905185800786,0.5758107797497534,0.6710689503969975,248276.90068000002
ABT,1078,2022,-0.208281608059764,0.0167662189170755,0.09313791343131196,0.2820653792408311,0.24108654182003816,0.013418456181079508,1.6285105558783652,11.217721843119596,4.370662109133393,5.200689992095078,-0.000896343710025338,-0.008219008455048193,-0.01492441620964427,-0.0013048598476545492,-0.04453774058313942,-0.03729777835784556,-0.4547261377883043,0.0802190544279533,190792.51305
ABT,1078,2023,0.0411938771399982,0.0125264344558906,0.07816810992433142,0.25021815552619114,0.2168027972792089,-0.08118571461297042,1.6378874358789104,11.201141938492748,4.7587759684858755,4.944427772971013,-0.014969803506980545,-0.03184722371463994,-0.024283744540829266,-0.0005656744425246024,-0.04299700276684265,-0.06629344301358389,-0.09329110993108802,-0.11091310324930959,190869.74532
ABT,1078,2024,0.0481260420227502,0.0112913089027273,0.1646154224089223,0.24486293206197854,0.18762129363500135,0.045899922710613605,1.6709754891573074,11.307302527374008,4.669186192610251,4.109440264770058,0.08644731248459088,-0.005355223464212605,-0.029181503644207546,0.10297328985543008,-0.06265073974628457,-0.12020004902476678,0.02472045445247062,-0.8227793490094815,195872.36078000002
ABT,1078,2025,0.1102186978176165,0.0139313335673872,0.07523670037941255,0.2633775491788486,0.16302053901952418,0.05668653158522052,1.5758971871968963,11.370359093858278,4.908375940940264,4.173767287742183,-0.08937872202950975,0.018514617116870052,-0.02460075461547717,-0.0031369818330104215,-0.03443530596202249,-0.11536399779197892,-0.2650214710082466,-0.6150304022438879,217578.48871
ALGN,141384,2014,-0.021526068522485,0.019196478825177,0.14760368705572993,0.27759622820365704,0.0,0.1536596153321843,3.2563140760414444,6.895679661306011,5.887538747960028,5.957006247583926,0.070339694035266,0.007907676448598744,0.0,0.08320465993843948,0.024494647499582467,-0.21670191523801646,1.4092028874659448,1.2582663918930264,4484.261549999999
ALGN,141384,2015,0.1777857029840266,0.0190736212055099,0.12430165548538666,0.2363587333202442,0.0,0.11006718282472461,2.6944624400011774,7.054996140908377,6.191793832186458,6.173976266796866,-0.023302031570343273,-0.04123749488341283,0.0,0.056590818209001956,-0.01889336225712307,-0.26050560528203265,2.0951160286890937,2.1008215258733554,5235.075
ALGN,141384,2016,0.459832945800247,0.0180867086330883,0.13586066263606156,0.25273596734433834,0.0,0.27722280439889024,2.6894831162600363,7.241474443661889,7.081779809496292,7.682855536880556,0.0115590071506749,0.016377234024094134,0.0,0.055263647710688424,-0.02223092007288019,-0.27086695529116706,3.1145612664499347,3.424176454877026,7647.429889999999
ALGN,141384,2017,1.0491158909150213,0.0217659461688663,0.1301668976565031,0.2656078098944424,0.0,0.36443047985227905,2.324157921802433,7.483163422917728,12.069995038729807,15.459450089971057,-0.005693764979558452,0.01287184255010404,0.0,0.06055762202605666,-0.007776953847119794,-0.25413734068860566,7.253368161563847,10.483792231724554,17784.087600000003
ALGN,141384,2018,-0.0752826005536903,0.0293416135843508,0.1950027722857179,0.26508676363799094,0.0,0.3346509091476728,1.8819965523868147,7.626793378267034,8.496300284974462,13.335482927086234,0.0648358746292148,-0.0005210462564514406,0.0,0.10425898000438379,-0.011854625438711353,-0.27978110898664643,4.133315923196357,8.746959856885933,16707.90654
ALGN,141384,2019,0.3323784477083182,0.0292022398802138,0.1770606813606739,0.2465821781322555,0.02367335252261165,0.22390327547734734,1.6822548585435184,7.824326771439351,9.093394005973089,16.25794704825323,-0.017942090925044007,-0.018504585505735444,0.02367335252261165,0.0825796148530546,-0.04385860356976842,-0.2766075614870623,3.924714856199955,11.330254082459955,21885.944320000002
ALGN,141384,2020,0.883742310630828,0.044309069595658064,0.3379966801947621,0.19757429485574293,0.017843821219736367,0.027067104981062018,1.395244873834585,8.4825361130228,17.047820639732098,13.031220165343948,0.19064212646335923,-0.049007883276512565,-0.005829531302875283,0.26211244718915533,-0.11154589454572969,-0.2749575921104326,11.256197023115165,6.235691780362229,42141.2068
ALGN,141384,2021,0.2297989944812741,0.0239459083359176,0.12992354567653577,0.2745629188399285,0.021099407449542334,0.598979910928295,1.2962489429963864,8.68981956813663,13.086790261762935,14.278421592209595,-0.21471092202333777,0.07698862398418557,0.003255586229805967,0.03473344236541098,-0.05465854836906081,-0.2678544557659409,7.898772819109903,8.01476899967603,51726.63779999999
ALGN,141384,2022,-0.43795745642717915,0.0376772577619601,0.060789546376253854,0.2095805881967046,0.021336437597712286,-0.055140890111380236,1.258843847016985,8.690801396982176,4.363374278878658,4.524851542112725,-0.06913399930028191,-0.0649823306432239,0.0002370301481699512,-0.033653226902712656,-0.11702253162726589,-0.2570478825801714,-0.4620139680430393,-0.5956193955543991,16295.6103
ALGN,141384,2023,0.3592618191840324,0.0352248321648962,0.07315285959923253,0.20706218638828042,0.02081222220633323,0.03417335295149315,1.183879307716837,8.713397436212293,5.326039676251728,5.666054903347731,0.012363313222978671,-0.002518401808424192,-0.0005242153913790557,-0.0055809247676234935,-0.08615297190475338,-0.26228401808645957,0.47397259783476464,0.6107140271274085,20570.55
ALGN,141384,2024,-0.23901461858819,0.0234872326422363,0.06780195024619444,0.20509440831885473,0.019193029318057477,0.03540724860573863,1.222967605434079,8.73465664145525,3.850514824661691,3.9974857093161056,-0.005350909353038086,-0.0019677780694256908,-0.0016191928882757535,0.006159817692702227,-0.10241926348940839,-0.28306461636385344,-0.7939509134960896,-0.9347339044634335,15398.25499
ALGN,141384,2025,-0.261457696137115,0.0330965567868161,0.0658279129241687,0.2347381537976547,0.01835926151640769,0.008990220584484288,1.362782061598477,8.737724213044716,2.7617318518826934,2.7520582977106045,-0.0019740373220257373,0.02964374547879997,-0.0008337678016497874,-0.012545769288254266,-0.06307470134321638,-0.2600252752950954,-2.411665560065817,-2.036739392275466,11143.4886
AMGN,1602,2014,0.4233324541785335,0.0155047876137887,0.07474387398745092,0.44639385934306935,0.4450868727267458,0.07426643820946666,4.953339041095891,11.141992209856129,6.037188655734436,4.698739855690899,-0.002095445483248512,0.04073954364377613,-0.04078080213147728,0.010344846870160462,0.19329227863899479,0.22838495748872933,1.5588527952403526,0.0,121124.116
AMGN,1602,2015,0.0395549041800251,0.0178338616368905,0.09694590365485638,0.49446034530514266,0.44087403598971725,0.07969894831281454,4.444213684089074,11.178515101227433,5.650300987905087,4.358395470569384,0.022202029667405462,0.0480664859620733,-0.004212836737028547,0.029235066378471675,0.23920824972777538,0.1803684307076846,1.5536231844077228,0.28524072964587344,122396.82
AMGN,1602,2016,-0.0755604788093676,0.0154162326843171,0.0994769793625847,0.5219433691444478,0.44567541803004146,0.06135167574554523,4.106569082470546,11.259657701600467,4.694542299160542,3.6127940418410045,0.002531075707728328,0.027483023839305176,0.004801382040324209,0.01887996443721157,0.2469764817272293,0.1748084627388744,0.7273237561141843,-0.6458850401625256,107932.22200000001
AMGN,1602,2017,0.2096932606106969,0.0111274445348468,0.024751732246041474,0.5449691452579981,0.44202916677089327,-0.006176329868209263,5.485144124168515,11.289206748280122,5.496546019519455,4.975657858246504,-0.07472524711654323,0.023025776113550278,-0.003646251259148192,-0.044857543384404966,0.27158438151643594,0.1878918260822876,0.6799191423534943,0.0,125590.58000000002
AMGN,1602,2018,0.1434540136034181,0.0149749286631741,0.12638520838352205,0.5267612751084347,0.5108558178752108,0.039301501159788144,2.788997627520759,11.10369327029282,5.161251189623953,9.80513856,0.10163347613748057,-0.018207870149563377,0.06882665110431757,0.03564141610218792,0.24981988603173244,0.2310747088885644,0.7982668278458487,5.216615489799699,122564.232
AMGN,1602,2019,0.2760112270739487,0.013181307840382,0.13134138375734838,0.5032103415803442,0.5096722327365301,-0.01621257421990141,1.436696532917803,10.997204545438429,6.102593870387809,14.738839863537681,0.004956175373826338,-0.023550933528090567,-0.001183585138680776,0.036860317249729074,0.21276955987832025,0.20939131872685612,0.9339147206146752,9.811146897744408,142568.79799999998
AMGN,1602,2020,-0.0159305494211809,0.0241803420993415,0.11539683548325602,0.4946507237256136,0.5313115587469022,0.08826299118226189,1.814468377241912,11.050064267720755,5.229811831340465,14.131441811031989,-0.015944548274092363,-0.008559617854730583,0.021639326010372106,0.0338072454822706,0.18553053432414096,0.2385101454167332,-0.5618117852764684,7.33591342605027,132962.73599999998
AMGN,1602,2021,0.0087413712847275,0.0125786060266744,0.09634594948091228,0.48185072558605024,0.5555301234366059,0.021829767149150303,1.5910210111621799,11.021330409481017,4.834703067862504,18.746380746268656,-0.01905088600234374,-0.01279999813956334,0.024218564689703737,0.0011558461697874917,0.15262925837706093,0.2665762602211227,-0.3533143747905285,12.48272815373509,125600.75099999999
AMGN,1602,2022,0.1963425706502108,0.0136765689192305,0.10061270557884554,0.5071990274664742,0.6087130111638335,0.013241464259594382,1.414292088990884,11.084002356823872,5.328030999506135,38.309139579349896,0.004266756097933255,0.025348301880423918,0.05318288772722757,0.006169932299879027,0.18059590764250366,0.33032869098594975,0.5026427525844372,33.188668641682774,140249.75999999998
AMGN,1602,2023,0.1399379289314857,0.0130125283207331,0.06913765773925933,0.48907413976587444,0.6733948164769336,0.07092656612088288,1.64919530230535,11.484052627401113,5.470234409365023,24.744208600770218,-0.03147504783958621,-0.018124887700599723,0.06468180531310008,-0.009596126627596693,0.19585898147284064,0.39029857618414077,0.6181673309480598,19.688867724549894,154205.908
AMGN,1602,2024,-0.0677191286843387,0.0162275464292856,0.044534457038948594,0.4607467687888942,0.6628883154215529,0.18566867683575738,1.256764362093597,11.42779232299237,4.186740545715653,23.81106278713629,-0.02460320070031073,-0.028327370976980237,-0.010506501055380646,-0.01710767551454362,0.1532330969806311,0.3550669727617848,-0.45772519244212795,18.87884317335675,139937.61599999998
AMGN,1602,2025,0.2867468787911826,0.0172882836271179,0.0851235290221447,0.45889907757612036,0.6119599055041618,0.09953925323121116,1.1399819529993331,11.41405495470448,4.798634812658159,20.368979902979902,0.04058907198319611,-0.0018476912127738387,-0.050928409917391115,0.006749846809721738,0.16108622243524928,0.3335753686926587,-0.37476259929035116,15.580182212993831,176354.628
BIIB,24468,2014,0.2141860833210529,0.0226271840746657,0.2049922750292162,0.4745706728951851,0.04087553440739496,0.3997468912822615,2.1050864393753046,9.569172118343488,8.205683985199297,7.366299998797299,0.04800935243620166,0.022568501578406674,-0.009357136253932571,0.14059324791192573,0.22146909219111055,-0.1758263808306215,3.7273481247052134,2.6675601431063996,79622.41034999999
BIIB,24468,2015,-0.0975106935136236,0.0259523108862603,0.1818526721627497,0.5216837919693789,0.3345996882818588,0.1092899711480313,2.5993327384877993,9.878415868107105,6.221604823575317,7.144941746329806,-0.02313960286646649,0.04711311907419374,0.19572692584104592,0.11414183488636499,0.2664316963920116,0.07409408299982617,2.124927020077953,3.0717870054062955,66968.11
BIIB,24468,2016,-0.0743268127226869,0.0221539266940124,0.16185830186040007,0.5561718258682133,0.2848912435305637,0.06363923521432957,2.5533495131436594,10.037878575572533,5.34771521906226,5.043197502491742,-0.01999437030234963,0.03448803389883448,-0.0497084447512951,0.08126128693502693,0.2812049384509948,0.014024288239396665,1.3804966760159023,0.7845184204882116,61224.922
BIIB,24468,2017,0.1098840144899753,0.014629740187838,0.10734972053812267,0.54088757444659,0.25105908018568784,0.07206868842149405,2.3375393385190906,10.07122832445255,5.489498447926087,5.341998208169478,-0.0545085813222774,-0.015284251421623374,-0.033832163344875876,0.037740444907676224,0.2675028107050278,-0.003078260502917818,0.672871570760126,0.36634034992297426,67377.555
BIIB,24468,2018,-0.0605936813853436,0.0224981749458655,0.17520335008640153,0.5278341472842286,0.23474726065586085,0.09605748784005086,2.3187970381160476,10.138120843265309,4.41105070282244,4.550862296389459,0.06785362954827887,-0.013053427162361353,-0.016311819529826993,0.0844595578050674,0.2508927582075263,-0.04503384833078558,0.04806634104433538,-0.037660773810841874,59341.424
BIIB,24468,2019,-0.0139239739945461,0.0293059363088051,0.21621631545514297,0.5541838516055891,0.23650690489566467,0.06875840896758323,1.723302767383527,10.21223248726606,3.5951262701785383,3.87391075604053,0.04101296536874144,0.026349704321360523,0.0017596442398038203,0.12173524894752366,0.2637430699035652,-0.06377400911400927,-1.5735528795945952,-1.053782209752744,51690.366
BIIB,24468,2020,-0.1678221562768885,0.0436234938664795,0.16250116780197327,0.3976243250078098,0.32135473152740374,-0.06491212207624197,1.8403880070546739,10.111269719617638,2.7755875221278434,3.487440912871602,-0.053715147653169704,-0.15655952659777933,0.08484782663173907,0.08091157780098784,0.08850413560633719,0.028553318197234778,-3.0160360944890896,-3.3080874721101163,37316.664000000004
BIIB,24468,2021,-0.0201748036800315,0.0309411893912077,0.06517068512771544,0.3580319986887276,0.3221721048862308,-0.18318878955119522,1.8278581731887769,10.08068349578754,3.211546481874391,3.2367467557497105,-0.09733048267425783,-0.039592326319082216,0.0008173733588270893,-0.03001941818340935,0.028810531479738277,0.033218241670747606,-1.976470960778642,-3.0269058367838553,35268.24
BIIB,24468,2022,0.1538333892822265,0.0318946577716136,0.1240892559694715,0.35895570802288324,0.2733229888287496,-0.07360426892011263,2.991689073576143,10.108634125388678,3.9224027365482534,2.9783900462012705,0.05891857084175606,0.0009237093341556424,-0.04884911605748121,0.02964648269050499,0.032352588198912735,-0.005061331349134113,-0.9029855103734441,-2.142080891465854,39904.172
BIIB,24468,2023,-0.0557218619731099,0.0137399302681469,0.04325232447252354,0.32517589165887184,0.27672025867207056,-0.03320423850433474,1.997292024575605,10.197827412651975,3.812250701533206,2.533600889225239,-0.08083693149694796,-0.033779816364011395,0.003397269843320949,-0.035481459894332476,0.031960733365838045,-0.006375981620722226,-1.0398163768837576,-2.521739986995083,37495.773
BIIB,24468,2024,-0.4090504901599469,0.0159869205654241,0.0581904004734521,0.3672733285792536,0.23946052129643164,-0.016236935214933634,1.3487194327883085,10.24171895520273,2.304254487954609,1.3337961234745155,0.014938076000928557,0.04209743692038176,-0.037259737375638924,-0.0034517320800401124,0.05975965677099049,-0.06836082136333649,-2.3402112502031716,-3.5984234903050236,22295.736
BIIB,24468,2025,0.1631089044530131,0.0203615031773851,0.04391718609351382,0.3574201767334641,0.22614514512814415,0.022189150363273846,2.67931569833403,10.290092589002937,2.612109679898085,1.4151073572586654,-0.014273214379938282,-0.009853151845789498,-0.013315376168287485,-0.03445649611890915,0.05960732159259302,-0.05223939168335895,-2.5612877320504253,-3.3736903327274055,25835.332000000002
BMY,2403,2014,0.1417992826429053,0.014680391849391,0.05937953717147175,0.25310158070407457,0.23206613529289757,-0.030881904180653064,1.7265098688098333,10.42670606623208,6.174748409849487,6.601725693509292,-0.007033190855062252,-0.019037570959031913,0.015259543253096586,-0.005019489945818703,0.0,0.015364220054881111,1.6964125493554034,1.9029858378183926,98048.83
BMY,2403,2015,0.1925591059827684,0.0152860505137151,0.04929444374448784,0.17258454106280194,0.21069043719289404,0.04288683166446239,1.299114381938381,10.365585010210767,6.933001811594203,8.047841721575775,-0.01008509342698391,-0.08051703964127263,-0.021375698100003532,-0.018416393531896863,-0.08266755451456534,-0.049815168089138606,2.836324008096839,3.9746869806522644,114810.51000000001
BMY,2403,2016,-0.1349105194706549,0.0182845237737666,0.13222772717833092,0.2765738405312194,0.1990091079004361,0.1731280193236715,1.5500508992195452,10.425460809904182,5.029684459772481,6.040160722012733,0.08293328343384308,0.10398929946841748,-0.011681329292457937,0.05163071225295779,0.0016069531140008864,-0.07185784739073095,1.0624659167261234,1.7814816400092033,97711.68
BMY,2403,2017,0.0686766411525385,0.0143020581089897,0.030014008524336087,0.245090489025799,0.2373103633274716,0.06943943995470225,1.5532782599602635,10.420821948214945,4.816626877165961,8.523144536240524,-0.10221371865399484,-0.03148335150542042,0.0383012554270355,-0.03959526710611036,-0.02829427471576318,-0.01682697736113406,0.0,3.54748667799402,100070.24
